lake,cause,effect,status,obs_lag,obs_rho,obs_n,E_effect,tau,p_value,p_fdr,kendall_tau,kendall_p,convergence_diagnostic_pass,statistically_significant,lag_resolution,causal_evidence,n_valid_surrogates
Split_Lake,Evap,R,OK,-5,0.19618,328,3,1,0.1097804391217564,0.1568291987453664,0.9444444444444444,4.96031746031746e-05,True,False,not_significant,False,500
Split_Lake,Evap,RegFlow,OK,-10,0.27958,320,3,1,0.0239520958083832,0.0449101796407185,1.0,5.5114638447971785e-06,True,True,rejected_reverse,False,500
Split_Lake,Evap,SWE,OK,3,0.11513,329,7,1,0.4630738522954092,0.5064870259481038,0.7777777777777778,0.0024250440917107,True,False,not_significant,False,500
Split_Lake,Evap,T,OK,3,0.46046,328,8,1,0.0019960079840319,0.0049604932147539,0.9444444444444444,4.96031746031746e-05,True,True,resolved,True,500
Split_Lake,Evap,WL,OK,1,0.28197,304,3,1,0.0379241516966067,0.0652792775105526,0.9444444444444444,4.96031746031746e-05,True,False,not_significant,False,500
Split_Lake,P,Evap,OK,8,0.1016,326,10,1,0.311377245508982,0.3801698927725944,0.9444444444444444,4.96031746031746e-05,True,False,not_significant,False,500
Split_Lake,P,R,OK,1,0.40343,333,3,1,0.0019960079840319,0.0049604932147539,1.0,5.5114638447971785e-06,True,True,resolved,True,500
Split_Lake,P,RegFlow,OK,9,0.12214,323,3,1,0.6087824351297405,0.6344630837580422,0.7222222222222222,0.0058862433862433,True,False,not_significant,False,500
Split_Lake,P,SWE,OK,-1,0.08745,328,7,1,0.5788423153692615,0.6108386242590197,0.3888888888888889,0.1801807760141093,False,False,not_significant,False,500
Split_Lake,P,T,OK,-8,0.14269,320,8,1,0.1057884231536926,0.1532108197398307,0.9444444444444444,4.96031746031746e-05,True,False,not_significant,False,500
Split_Lake,P,WL,OK,-2,0.17514,302,3,1,0.1516966067864271,0.2082110289225471,0.9444444444444444,4.96031746031746e-05,True,False,not_significant,False,500
Split_Lake,R,Evap,OK,9,0.24791,326,10,1,0.0379241516966067,0.0652792775105526,1.0,5.5114638447971785e-06,True,False,not_significant,False,500
Split_Lake,R,P,OK,0,0.57471,329,7,1,0.0019960079840319,0.0049604932147539,1.0,5.5114638447971785e-06,True,True,unresolved_contemporaneous,True,500
Split_Lake,R,RegFlow,OK,3,0.586,329,3,1,0.0019960079840319,0.0049604932147539,0.3888888888888889,0.1801807760141093,False,False,not_significant,False,500
Split_Lake,R,SWE,OK,-3,0.38982,326,7,1,0.0019960079840319,0.0049604932147539,0.8888888888888888,0.000242504409171,True,True,rejected_reverse,False,500
Split_Lake,R,T,OK,-10,0.14509,318,8,1,0.3473053892215569,0.4108965168255039,1.0,5.5114638447971785e-06,True,False,not_significant,False,500
Split_Lake,R,WL,OK,3,0.60109,303,3,1,0.0019960079840319,0.0049604932147539,0.6666666666666666,0.0126653439153439,True,True,resolved,True,500
Split_Lake,RegFlow,Evap,OK,7,0.30785,325,10,1,0.1077844311377245,0.1545032801291614,1.0,5.5114638447971785e-06,True,False,not_significant,False,500
Split_Lake,RegFlow,P,OK,-5,0.42389,323,7,1,0.0019960079840319,0.0049604932147539,1.0,5.5114638447971785e-06,True,True,rejected_reverse,False,500
Split_Lake,RegFlow,R,OK,-1,0.63417,331,3,1,0.0019960079840319,0.0049604932147539,-0.8333333333333334,0.0008542768959435,False,False,not_significant,False,500
Split_Lake,RegFlow,SWE,OK,-5,0.33012,323,7,1,0.0359281437125748,0.0631373236790018,0.8888888888888888,0.000242504409171,True,False,not_significant,False,500
Split_Lake,RegFlow,T,OK,-12,0.18943,315,8,1,0.1636726546906187,0.2224676859872487,1.0,5.5114638447971785e-06,True,False,not_significant,False,500
Split_Lake,RegFlow,WL,OK,1,0.98323,303,3,1,0.0019960079840319,0.0049604932147539,1.0,5.5114638447971785e-06,True,True,resolved,True,500
Split_Lake,SWE,Evap,OK,2,0.26861,326,10,1,0.0758483033932135,0.1166896975280208,1.0,5.5114638447971785e-06,True,False,not_significant,False,500
Split_Lake,SWE,P,OK,2,0.35174,329,7,1,0.0039920159680638,0.0087782550083079,0.9444444444444444,4.96031746031746e-05,True,True,resolved,True,500
Split_Lake,SWE,R,OK,5,0.28287,330,3,1,0.0319361277445109,0.0578154036754077,0.8888888888888888,0.000242504409171,True,False,not_significant,False,500
Split_Lake,SWE,RegFlow,OK,12,0.38645,320,3,1,0.0359281437125748,0.0631373236790018,1.0,5.5114638447971785e-06,True,False,not_significant,False,500
Split_Lake,SWE,T,OK,0,0.48435,328,8,1,0.0019960079840319,0.0049604932147539,0.8888888888888888,0.000242504409171,True,True,unresolved_contemporaneous,True,500
Split_Lake,SWE,WL,OK,-12,0.2955,292,3,1,0.4291417165668663,0.4793604280800101,1.0,5.5114638447971785e-06,True,False,not_significant,False,500
Split_Lake,T,Evap,OK,9,0.33879,326,10,1,0.0019960079840319,0.0049604932147539,1.0,5.5114638447971785e-06,True,True,resolved,True,500
Split_Lake,T,P,OK,6,0.15803,329,7,1,0.1157684630738523,0.1631636056745569,0.9444444444444444,4.96031746031746e-05,True,False,not_significant,False,500
Split_Lake,T,R,OK,-10,0.232,323,3,1,0.0119760479041916,0.0241824044219253,0.8888888888888888,0.000242504409171,True,True,rejected_reverse,False,500
Split_Lake,T,RegFlow,OK,-10,0.19433,320,3,1,0.2015968063872255,0.2621382621753397,0.9444444444444444,4.96031746031746e-05,True,False,not_significant,False,500
Split_Lake,T,SWE,OK,2,0.33186,329,7,1,0.0019960079840319,0.0049604932147539,0.3888888888888889,0.1801807760141093,False,False,not_significant,False,500
Split_Lake,T,WL,OK,-11,0.18811,293,3,1,0.3532934131736527,0.415639309616062,0.8888888888888888,0.000242504409171,True,False,not_significant,False,500
Split_Lake,WL,Evap,OK,8,0.32693,309,10,1,0.2135728542914171,0.275155211050292,1.0,5.5114638447971785e-06,True,False,not_significant,False,500
Split_Lake,WL,P,OK,-5,0.40237,307,7,1,0.0019960079840319,0.0049604932147539,1.0,5.5114638447971785e-06,True,True,rejected_reverse,False,500
Split_Lake,WL,R,OK,-1,0.61757,315,3,1,0.0019960079840319,0.0049604932147539,-0.611111111111111,0.0247409611992945,False,False,not_significant,False,500
Split_Lake,WL,RegFlow,OK,2,0.98429,313,3,1,0.0019960079840319,0.0049604932147539,1.0,5.5114638447971785e-06,True,True,resolved,True,500
Split_Lake,WL,SWE,OK,-5,0.35371,307,7,1,0.0379241516966067,0.0652792775105526,0.9444444444444444,4.96031746031746e-05,True,False,not_significant,False,500
Split_Lake,WL,T,OK,-11,0.18,300,8,1,0.500998003992016,0.5395363119914018,1.0,5.5114638447971785e-06,True,False,not_significant,False,500
Vaseux_Lake,Evap,P,OK,-2,0.11049,324,10,1,0.4471057884231537,0.4941695556255909,0.8888888888888888,0.000242504409171,True,False,not_significant,False,500
Vaseux_Lake,Evap,R,OK,3,0.43553,331,5,1,0.0019960079840319,0.0049604932147539,1.0,5.5114638447971785e-06,True,True,resolved,True,500
Vaseux_Lake,Evap,RegFlow,OK,-7,0.25785,108,4,1,0.3712574850299401,0.4272003937330818,1.0,5.5114638447971785e-06,True,False,not_significant,False,500
Vaseux_Lake,Evap,SWE,OK,5,0.46751,330,6,1,0.0019960079840319,0.0049604932147539,1.0,5.5114638447971785e-06,True,True,resolved,True,500
Vaseux_Lake,Evap,T,OK,0,0.13659,327,9,1,0.2714570858283433,0.3393213572854291,1.0,5.5114638447971785e-06,True,False,not_significant,False,500
Vaseux_Lake,Evap,WL,OK,4,0.29781,328,8,1,0.0039920159680638,0.0087782550083079,1.0,5.5114638447971785e-06,True,True,resolved,True,500
Vaseux_Lake,P,Evap,OK,7,0.14846,328,2,1,0.2674650698602794,0.3373433313553074,1.0,5.5114638447971785e-06,True,False,not_significant,False,500
Vaseux_Lake,P,R,OK,5,0.23745,330,5,1,0.0019960079840319,0.0049604932147539,0.9444444444444444,4.96031746031746e-05,True,True,resolved,True,500
Vaseux_Lake,P,RegFlow,OK,1,0.49415,115,4,1,0.0019960079840319,0.0049604932147539,1.0,5.5114638447971785e-06,True,True,resolved,True,500
Vaseux_Lake,P,SWE,OK,1,0.26473,330,6,1,0.0019960079840319,0.0049604932147539,0.7222222222222222,0.0058862433862433,True,True,resolved,True,500
Vaseux_Lake,P,T,OK,5,0.23433,327,9,1,0.0059880239520958,0.0129637631952589,0.9444444444444444,4.96031746031746e-05,True,True,resolved,True,500
Vaseux_Lake,P,WL,OK,4,0.23439,328,8,1,0.0039920159680638,0.0087782550083079,1.0,5.5114638447971785e-06,True,True,resolved,True,500
Vaseux_Lake,R,Evap,OK,-2,0.16131,332,2,1,0.279441117764471,0.3462102343984597,1.0,5.5114638447971785e-06,True,False,not_significant,False,500
Vaseux_Lake,R,P,OK,3,0.32953,326,10,1,0.0019960079840319,0.0049604932147539,0.9444444444444444,4.96031746031746e-05,True,True,resolved,True,500
Vaseux_Lake,R,RegFlow,OK,3,0.42788,115,4,1,0.0379241516966067,0.0652792775105526,0.8888888888888888,0.000242504409171,True,False,not_significant,False,500
Vaseux_Lake,R,SWE,OK,2,0.72123,330,6,1,0.0019960079840319,0.0049604932147539,0.9444444444444444,4.96031746031746e-05,True,True,resolved,True,500
Vaseux_Lake,R,T,OK,11,0.16028,324,9,1,0.1656686626746507,0.2244543171721073,0.8888888888888888,0.000242504409171,True,False,not_significant,False,500
Vaseux_Lake,R,WL,OK,1,0.40582,328,8,1,0.0039920159680638,0.0087782550083079,0.8333333333333334,0.0008542768959435,True,True,resolved,True,500
Vaseux_Lake,RegFlow,Evap,OK,7,0.21834,111,2,1,0.4351297405189621,0.4847599231245731,1.0,5.5114638447971785e-06,True,False,not_significant,False,500
Vaseux_Lake,RegFlow,P,OK,-1,0.59617,118,10,1,0.0019960079840319,0.0049604932147539,1.0,5.5114638447971785e-06,True,True,rejected_reverse,False,500
Vaseux_Lake,RegFlow,R,OK,2,0.62105,116,5,1,0.0019960079840319,0.0049604932147539,1.0,5.5114638447971785e-06,True,True,resolved,True,500
Vaseux_Lake,RegFlow,SWE,OK,-1,0.52084,118,6,1,0.0099800399201596,0.0204469110559369,1.0,5.5114638447971785e-06,True,True,rejected_reverse,False,500
Vaseux_Lake,RegFlow,T,OK,10,0.24661,108,9,1,0.3612774451097804,0.4214903526280772,0.9444444444444444,4.96031746031746e-05,True,False,not_significant,False,500
Vaseux_Lake,RegFlow,WL,OK,1,0.82475,117,8,1,0.0019960079840319,0.0049604932147539,0.8888888888888888,0.000242504409171,True,True,resolved,True,500
Vaseux_Lake,SWE,Evap,OK,1,0.28906,334,2,1,0.0019960079840319,0.0049604932147539,0.8888888888888888,0.000242504409171,True,True,resolved,True,500
Vaseux_Lake,SWE,P,OK,5,0.39267,326,10,1,0.0019960079840319,0.0049604932147539,0.7222222222222222,0.0058862433862433,True,True,resolved,True,500
Vaseux_Lake,SWE,R,OK,5,0.71871,330,5,1,0.0019960079840319,0.0049604932147539,1.0,5.5114638447971785e-06,True,True,resolved,True,500
Vaseux_Lake,SWE,RegFlow,OK,10,0.30864,115,4,1,0.6067864271457086,0.6344630837580422,0.9444444444444444,4.96031746031746e-05,True,False,not_significant,False,500
Vaseux_Lake,SWE,T,OK,2,0.24817,327,9,1,0.0978043912175648,0.1436288262635568,0.0555555555555555,0.919455467372134,False,False,not_significant,False,500
Vaseux_Lake,SWE,WL,OK,4,0.43229,328,8,1,0.0179640718562874,0.035092605486701,0.9444444444444444,4.96031746031746e-05,True,True,resolved,True,500
Vaseux_Lake,T,Evap,OK,3,0.16374,332,2,1,0.1776447105788423,0.2353652316817469,0.7777777777777778,0.0024250440917107,True,False,not_significant,False,500
Vaseux_Lake,T,P,OK,3,0.23492,326,10,1,0.029940119760479,0.0549120100410532,0.8888888888888888,0.000242504409171,True,False,not_significant,False,500
Vaseux_Lake,T,R,OK,5,0.17116,330,5,1,0.1137724550898203,0.160890340531059,0.7777777777777778,0.0024250440917107,True,False,not_significant,False,500
Vaseux_Lake,T,RegFlow,OK,-5,0.23974,110,4,1,0.3672654690618762,0.4261091077513481,1.0,5.5114638447971785e-06,True,False,not_significant,False,500
Vaseux_Lake,T,SWE,OK,4,0.21439,330,6,1,0.0578842315369261,0.0938663214112315,1.0,5.5114638447971785e-06,True,False,not_significant,False,500
Vaseux_Lake,T,WL,OK,-1,0.26013,327,8,1,0.0339321357285429,0.0606446681105873,0.7222222222222222,0.0058862433862433,True,False,not_significant,False,500
Vaseux_Lake,WL,Evap,OK,3,0.22067,332,2,1,0.0319361277445109,0.0578154036754077,1.0,5.5114638447971785e-06,True,False,not_significant,False,500
Vaseux_Lake,WL,P,OK,3,0.36744,326,10,1,0.0039920159680638,0.0087782550083079,0.9444444444444444,4.96031746031746e-05,True,True,resolved,True,500
Vaseux_Lake,WL,R,OK,3,0.46278,331,5,1,0.0019960079840319,0.0049604932147539,0.611111111111111,0.0247409611992945,True,True,resolved,True,500
Vaseux_Lake,WL,RegFlow,OK,3,0.81278,115,4,1,0.0019960079840319,0.0049604932147539,0.8333333333333334,0.0008542768959435,True,True,resolved,True,500
Vaseux_Lake,WL,SWE,OK,1,0.28197,330,6,1,0.0558882235528942,0.0909808290395952,0.9444444444444444,4.96031746031746e-05,True,False,not_significant,False,500
Vaseux_Lake,WL,T,OK,-6,0.27625,321,9,1,0.0379241516966067,0.0652792775105526,0.8888888888888888,0.000242504409171,True,False,not_significant,False,500
